Time,OrderID,ItemID,MenuItem,Side 1,Side 2
4/30/20 17:15,10935,2,Sandwich - Pulled Pork,Fries,
4/30/20 17:15,10935,3,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/30/20 17:15,10935,4,Small Platter - Ribs,Green Beans,
4/30/20 17:15,10935,5,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/30/20 17:15,10935,6,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 17:19,10936,1,Sandwich - Brisket,Fries,
4/30/20 17:19,10936,2,Sandwich - Pulled Pork,Fries,
4/30/20 17:21,10937,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:21,10937,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 17:21,10937,3,Small Platter - Ribs,Baked Beans,
4/30/20 17:21,10938,1,Large Platter - Brisket,Mac and Cheese,Mac and Cheese
4/30/20 17:22,10939,1,Large Platter - Pulled Pork,Mac and Cheese,Baked Beans
4/30/20 17:22,10939,2,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/30/20 17:23,10940,1,Sandwich - Brisket,Fries,
4/30/20 17:23,10941,1,Small Platter - Ribs,Fries,
4/30/20 17:23,10942,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 17:24,10943,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:24,10943,2,Sandwich - Brisket,Fries,
4/30/20 17:24,10943,3,Large Platter - Ribs,Green Beans,Mac and Cheese
4/30/20 17:25,10944,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 17:27,10945,1,Small Platter - Pulled Pork,Baked Beans,
4/30/20 17:27,10945,2,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/30/20 17:28,10946,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:28,10946,2,Small Platter - Pulled Pork,Baked Beans,
4/30/20 17:28,10947,1,Small Platter - Brisket,Mac and Cheese,
4/30/20 17:29,10948,1,Large Platter - Ribs,Green Beans,Green Beans
4/30/20 17:31,10949,1,Sandwich - Brisket,Fries,
4/30/20 17:31,10949,2,Sandwich - Brisket,Fries,
4/30/20 17:31,10950,1,Small Platter - Brisket,Green Beans,
4/30/20 17:31,10950,2,Small Platter - Brisket,Baked Beans,
4/30/20 17:32,10951,1,Small Platter - Pulled Pork,Fries,
4/30/20 17:32,10951,2,Large Platter - Ribs,Green Beans,Baked Beans
4/30/20 17:32,10951,3,Sandwich - Pulled Pork,Fries,
4/30/20 17:32,10951,4,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/30/20 17:32,10952,1,Small Platter - Brisket,Mac and Cheese,
4/30/20 17:32,10952,2,Small Platter - Pulled Pork,Fries,
4/30/20 17:33,10953,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:33,10954,1,Large Platter - Brisket,Fries,Mac and Cheese
4/30/20 17:33,10954,2,Large Platter - Ribs,Fries,Green Beans
4/30/20 17:37,10955,1,Small Platter - Pulled Pork,Baked Beans,
4/30/20 17:39,10956,1,Sandwich - Brisket,Mac and Cheese,
4/30/20 17:40,10957,1,Small Platter - Brisket,Mac and Cheese,
4/30/20 17:41,10958,1,Small Platter - Brisket,Green Beans,
4/30/20 17:41,10958,2,Small Platter - Brisket,Mac and Cheese,
4/30/20 17:43,10959,1,Sandwich - Brisket,Fries,
4/30/20 17:43,10959,2,Sandwich - Pulled Pork,Fries,
4/30/20 17:43,10960,1,Sandwich - Brisket,Fries,
4/30/20 17:43,10960,2,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/30/20 17:44,10961,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/30/20 17:44,10962,1,Sandwich - Brisket,Baked Beans,
4/30/20 17:44,10962,2,Large Platter - Pulled Pork,Green Beans,Fries
4/30/20 17:45,10963,1,Small Platter - Pulled Pork,Green Beans,
4/30/20 17:45,10963,2,Sandwich - Brisket,Mac and Cheese,
4/30/20 17:46,10964,1,Small Platter - Ribs,Fries,
4/30/20 17:46,10965,1,Small Platter - Pulled Pork,Fries,
4/30/20 17:46,10965,2,Large Platter - Brisket,Green Beans,Baked Beans
4/30/20 17:47,10966,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:47,10967,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:48,10968,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/30/20 17:48,10968,2,Sandwich - Pulled Pork,Fries,
4/30/20 17:48,10969,1,Large Platter - Ribs,Mac and Cheese,Green Beans
4/30/20 17:48,10969,2,Large Platter - Brisket,Mac and Cheese,Green Beans
4/30/20 17:48,10969,3,Small Platter - Pulled Pork,Fries,
4/30/20 17:48,10969,4,Large Platter - Pulled Pork,Mac and Cheese,Baked Beans
4/30/20 17:49,10970,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:49,10970,2,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/30/20 17:49,10971,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:49,10971,2,Sandwich - Brisket,Mac and Cheese,
4/30/20 17:50,10972,1,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/30/20 17:50,10972,2,Large Platter - Ribs,Baked Beans,Baked Beans
4/30/20 17:50,10972,3,Small Platter - Brisket,Fries,
4/30/20 17:50,10972,4,Small Platter - Pulled Pork,Green Beans,
4/30/20 17:50,10973,1,Large Platter - Ribs,Baked Beans,Mac and Cheese
4/30/20 17:50,10973,2,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/30/20 17:51,10974,1,Sandwich - Brisket,Baked Beans,
4/30/20 17:51,10974,2,Sandwich - Brisket,Fries,
4/30/20 17:52,10975,1,Sandwich - Brisket,Fries,
4/30/20 17:53,10976,1,Large Platter - Ribs,Baked Beans,Baked Beans
4/30/20 17:53,10976,2,Large Platter - Pulled Pork,Fries,Fries
4/30/20 17:55,10977,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/30/20 17:55,10977,2,Large Platter - Pulled Pork,Fries,Green Beans
4/30/20 17:56,10978,1,Sandwich - Brisket,Fries,
4/30/20 17:57,10979,1,Small Platter - Ribs,Fries,
4/30/20 17:58,10980,1,Large Platter - Brisket,Mac and Cheese,Green Beans
4/30/20 17:58,10980,2,Large Platter - Brisket,Fries,Mac and Cheese
4/30/20 17:58,10981,1,Small Platter - Brisket,Green Beans,
4/30/20 17:58,10981,2,Small Platter - Brisket,Mac and Cheese,
4/30/20 17:58,10981,3,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 17:58,10982,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:58,10983,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/30/20 17:58,10983,2,Small Platter - Pulled Pork,Fries,
4/30/20 17:58,10984,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:58,10984,2,Small Platter - Brisket,Mac and Cheese,
4/30/20 17:59,10985,1,Sandwich - Pulled Pork,Fries,
4/30/20 17:59,10985,2,Large Platter - Pulled Pork,Green Beans,Baked Beans
4/30/20 17:59,10986,1,Large Platter - Pulled Pork,Mac and Cheese,Baked Beans
4/30/20 17:59,10986,2,Sandwich - Brisket,Fries,
4/30/20 17:59,10986,3,Small Platter - Brisket,Green Beans,
4/30/20 18:01,10987,1,Sandwich - Brisket,Baked Beans,
4/30/20 18:01,10987,2,Large Platter - Ribs,Baked Beans,Baked Beans
4/30/20 18:03,10988,1,Sandwich - Brisket,Fries,
4/30/20 18:03,10988,2,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:03,10989,1,Small Platter - Ribs,Fries,
4/30/20 18:03,10989,2,Large Platter - Brisket,Green Beans,Baked Beans
4/30/20 18:03,10990,1,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/30/20 18:03,10990,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:03,10991,1,Large Platter - Ribs,Green Beans,Baked Beans
4/30/20 18:03,10991,2,Large Platter - Ribs,Mac and Cheese,Fries
4/30/20 18:05,10992,1,Large Platter - Brisket,Baked Beans,Green Beans
4/30/20 18:05,10993,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:05,10993,2,Sandwich - Pulled Pork,Fries,
4/30/20 18:05,10993,3,Large Platter - Pulled Pork,Fries,Green Beans
4/30/20 18:07,10994,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:07,10994,2,Sandwich - Pulled Pork,Fries,
4/30/20 18:07,10995,1,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:07,10995,2,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:08,10996,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:08,10996,2,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:08,10996,3,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/30/20 18:08,10997,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:08,10998,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:08,10998,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:09,10999,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:09,11000,1,Sandwich - Brisket,Fries,
4/30/20 18:09,11000,2,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 18:09,11000,3,Sandwich - Pulled Pork,Fries,
4/30/20 18:09,11000,4,Large Platter - Ribs,Baked Beans,Green Beans
4/30/20 18:10,11001,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:10,11001,2,Large Platter - Brisket,Fries,Green Beans
4/30/20 18:10,11002,1,Sandwich - Brisket,Mac and Cheese,
4/30/20 18:11,11003,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:11,11003,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:11,11004,1,Small Platter - Brisket,Baked Beans,
4/30/20 18:11,11005,1,Small Platter - Brisket,Fries,
4/30/20 18:11,11006,1,Sandwich - Brisket,Fries,
4/30/20 18:11,11006,2,Large Platter - Ribs,Fries,Baked Beans
4/30/20 18:11,11006,3,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:11,11007,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:11,11008,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:11,11008,2,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:12,11009,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:12,11009,2,Sandwich - Pulled Pork,Fries,
4/30/20 18:12,11009,3,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 18:14,11010,1,Large Platter - Pulled Pork,Green Beans,Green Beans
4/30/20 18:14,11010,2,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:14,11010,3,Large Platter - Ribs,Baked Beans,Fries
4/30/20 18:14,11011,1,Small Platter - Brisket,Green Beans,
4/30/20 18:15,11012,1,Small Platter - Pulled Pork,Fries,
4/30/20 18:15,11012,2,Sandwich - Brisket,Fries,
4/30/20 18:16,11013,1,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:16,11013,2,Sandwich - Brisket,Fries,
4/30/20 18:16,11013,3,Sandwich - Pulled Pork,Fries,
4/30/20 18:16,11013,4,Sandwich - Pulled Pork,Green Beans,
4/30/20 18:17,11014,1,Small Platter - Brisket,Mac and Cheese,
4/30/20 18:17,11014,2,Small Platter - Pulled Pork,Fries,
4/30/20 18:17,11015,1,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 18:19,11016,1,Large Platter - Pulled Pork,Green Beans,Baked Beans
4/30/20 18:19,11016,2,Large Platter - Pulled Pork,Fries,Baked Beans
4/30/20 18:19,11016,3,Sandwich - Pulled Pork,Fries,
4/30/20 18:19,11016,4,Sandwich - Brisket,Fries,
4/30/20 18:19,11016,5,Small Platter - Brisket,Baked Beans,
4/30/20 18:19,11017,1,Large Platter - Pulled Pork,Green Beans,Baked Beans
4/30/20 18:19,11017,2,Large Platter - Ribs,Fries,Mac and Cheese
4/30/20 18:20,11018,1,Small Platter - Pulled Pork,Fries,
4/30/20 18:20,11018,2,Sandwich - Brisket,Fries,
4/30/20 18:20,11018,3,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 18:20,11019,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:20,11019,2,Sandwich - Brisket,Green Beans,
4/30/20 18:20,11019,3,Small Platter - Ribs,Fries,
4/30/20 18:20,11019,4,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/30/20 18:20,11019,5,Sandwich - Pulled Pork,Fries,
4/30/20 18:20,11019,6,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:21,11020,1,Sandwich - Brisket,Mac and Cheese,
4/30/20 18:22,11021,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:22,11021,2,Sandwich - Pulled Pork,Fries,
4/30/20 18:23,11022,1,Large Platter - Pulled Pork,Mac and Cheese,Baked Beans
4/30/20 18:23,11022,2,Large Platter - Brisket,Baked Beans,Baked Beans
4/30/20 18:24,11023,1,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:24,11023,2,Small Platter - Ribs,Fries,
4/30/20 18:24,11023,3,Small Platter - Pulled Pork,Fries,
4/30/20 18:24,11024,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:24,11024,2,Small Platter - Brisket,Baked Beans,
4/30/20 18:25,11025,1,Sandwich - Pulled Pork,Baked Beans,
4/30/20 18:26,11026,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:27,11027,1,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/30/20 18:27,11027,2,Large Platter - Ribs,Baked Beans,Fries
4/30/20 18:27,11028,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:28,11029,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:28,11030,1,Small Platter - Brisket,Baked Beans,
4/30/20 18:28,11030,2,Large Platter - Brisket,Baked Beans,Green Beans
4/30/20 18:28,11031,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:30,11032,1,Small Platter - Ribs,Fries,
4/30/20 18:31,11033,1,Small Platter - Brisket,Mac and Cheese,
4/30/20 18:31,11033,2,Small Platter - Brisket,Mac and Cheese,
4/30/20 18:31,11034,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:31,11034,2,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:31,11035,1,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:32,11036,1,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:32,11036,2,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/30/20 18:32,11037,1,Large Platter - Brisket,Mac and Cheese,Baked Beans
4/30/20 18:32,11038,1,Large Platter - Brisket,Fries,Baked Beans
4/30/20 18:32,11038,2,Large Platter - Pulled Pork,Fries,Green Beans
4/30/20 18:32,11038,3,Small Platter - Brisket,Mac and Cheese,
4/30/20 18:32,11038,4,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:33,11039,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:35,11040,1,Large Platter - Ribs,Mac and Cheese,Fries
4/30/20 18:35,11040,2,Sandwich - Pulled Pork,Fries,
4/30/20 18:35,11040,3,Small Platter - Ribs,Baked Beans,
4/30/20 18:35,11041,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:35,11041,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:37,11042,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:37,11042,2,Small Platter - Pulled Pork,Fries,
4/30/20 18:37,11042,3,Large Platter - Brisket,Green Beans,Green Beans
4/30/20 18:37,11042,4,Large Platter - Pulled Pork,Green Beans,Green Beans
4/30/20 18:37,11042,5,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/30/20 18:37,11042,6,Sandwich - Pulled Pork,Fries,
4/30/20 18:37,11043,1,Sandwich - Brisket,Mac and Cheese,
4/30/20 18:37,11043,2,Large Platter - Pulled Pork,Green Beans,Green Beans
4/30/20 18:38,11044,1,Large Platter - Brisket,Green Beans,Fries
4/30/20 18:39,11045,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:39,11045,2,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:41,11046,1,Large Platter - Ribs,Green Beans,Mac and Cheese
4/30/20 18:43,11047,1,Small Platter - Brisket,Baked Beans,
4/30/20 18:45,11048,1,Large Platter - Ribs,Mac and Cheese,Baked Beans
4/30/20 18:45,11048,2,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 18:45,11049,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:45,11049,2,Large Platter - Ribs,Mac and Cheese,Fries
4/30/20 18:47,11050,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:47,11050,2,Sandwich - Brisket,Fries,
4/30/20 18:47,11050,3,Sandwich - Pulled Pork,Fries,
4/30/20 18:48,11051,1,Large Platter - Brisket,Baked Beans,Green Beans
4/30/20 18:48,11051,2,Large Platter - Brisket,Green Beans,Baked Beans
4/30/20 18:48,11052,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:48,11052,2,Small Platter - Pulled Pork,Fries,
4/30/20 18:49,11053,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:49,11053,2,Small Platter - Pulled Pork,Fries,
4/30/20 18:49,11054,1,Small Platter - Brisket,Baked Beans,
4/30/20 18:49,11054,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:49,11055,1,Sandwich - Brisket,Mac and Cheese,
4/30/20 18:49,11055,2,Small Platter - Ribs,Fries,
4/30/20 18:49,11056,1,Sandwich - Brisket,Fries,
4/30/20 18:49,11056,2,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/30/20 18:49,11057,1,Large Platter - Ribs,Green Beans,Green Beans
4/30/20 18:49,11057,2,Sandwich - Brisket,Fries,
4/30/20 18:49,11058,1,Sandwich - Pulled Pork,Fries,
4/30/20 18:50,11059,1,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:50,11059,2,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 18:50,11059,3,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/30/20 18:50,11059,4,Small Platter - Ribs,Mac and Cheese,
4/30/20 18:50,11059,5,Sandwich - Brisket,Fries,
4/30/20 18:51,11060,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 18:52,11061,1,Sandwich - Brisket,Fries,
4/30/20 18:52,11061,2,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/30/20 18:52,11062,1,Large Platter - Ribs,Baked Beans,Mac and Cheese
4/30/20 18:53,11063,1,Sandwich - Brisket,Fries,
4/30/20 18:53,11063,2,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/30/20 18:56,11064,1,Small Platter - Brisket,Green Beans,
4/30/20 18:56,11064,2,Sandwich - Pulled Pork,Green Beans,
4/30/20 18:56,11064,3,Large Platter - Brisket,Baked Beans,Fries
4/30/20 18:56,11064,4,Sandwich - Brisket,Baked Beans,
4/30/20 18:56,11065,1,Small Platter - Pulled Pork,Fries,
4/30/20 18:56,11065,2,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:57,11066,1,Sandwich - Brisket,Fries,
4/30/20 18:57,11066,2,Small Platter - Brisket,Baked Beans,
4/30/20 18:57,11067,1,Large Platter - Brisket,Fries,Baked Beans
4/30/20 18:57,11067,2,Large Platter - Ribs,Green Beans,Fries
4/30/20 18:57,11067,3,Small Platter - Brisket,Mac and Cheese,
4/30/20 18:57,11067,4,Sandwich - Pulled Pork,Fries,
4/30/20 18:57,11067,5,Sandwich - Pulled Pork,Green Beans,
4/30/20 18:57,11067,6,Large Platter - Pulled Pork,Fries,Green Beans
4/30/20 18:57,11068,1,Sandwich - Brisket,Fries,
4/30/20 18:57,11068,2,Small Platter - Brisket,Mac and Cheese,
4/30/20 18:57,11068,3,Large Platter - Brisket,Baked Beans,Green Beans
4/30/20 18:57,11068,4,Small Platter - Pulled Pork,Fries,
4/30/20 18:57,11068,5,Sandwich - Brisket,Fries,
4/30/20 18:57,11068,6,Small Platter - Pulled Pork,Baked Beans,
4/30/20 18:58,11069,1,Large Platter - Brisket,Green Beans,Mac and Cheese
4/30/20 18:59,11070,1,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/30/20 18:59,11070,2,Sandwich - Pulled Pork,Fries,
4/30/20 18:59,11070,3,Small Platter - Pulled Pork,Green Beans,
4/30/20 18:59,11070,4,Sandwich - Brisket,Fries,
4/30/20 19:00,11071,1,Large Platter - Brisket,Green Beans,Green Beans
4/30/20 19:00,11071,2,Small Platter - Pulled Pork,Fries,
4/30/20 19:00,11072,1,Sandwich - Pulled Pork,Green Beans,
4/30/20 19:01,11073,1,Large Platter - Brisket,Fries,Green Beans
4/30/20 19:01,11073,2,Large Platter - Pulled Pork,Green Beans,Baked Beans
4/30/20 19:01,11073,3,Small Platter - Ribs,Fries,
4/30/20 19:01,11073,4,Sandwich - Pulled Pork,Baked Beans,
4/30/20 19:01,11074,1,Large Platter - Brisket,Mac and Cheese,Mac and Cheese
4/30/20 19:01,11074,2,Small Platter - Pulled Pork,Fries,
4/30/20 19:01,11075,1,Sandwich - Brisket,Fries,
4/30/20 19:05,11076,1,Large Platter - Pulled Pork,Fries,Green Beans
4/30/20 19:05,11076,2,Large Platter - Brisket,Baked Beans,Baked Beans
4/30/20 19:06,11077,1,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 19:10,11078,1,Large Platter - Ribs,Baked Beans,Green Beans
4/30/20 19:12,11079,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:12,11080,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:12,11081,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:12,11082,1,Small Platter - Pulled Pork,Fries,
4/30/20 19:12,11082,2,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/30/20 19:13,11083,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:13,11083,2,Small Platter - Brisket,Mac and Cheese,
4/30/20 19:13,11084,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:13,11084,2,Small Platter - Pulled Pork,Green Beans,
4/30/20 19:13,11084,3,Sandwich - Pulled Pork,Baked Beans,
4/30/20 19:13,11084,4,Sandwich - Pulled Pork,Baked Beans,
4/30/20 19:13,11084,5,Sandwich - Pulled Pork,Fries,
4/30/20 19:17,11085,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/30/20 19:18,11086,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 19:19,11087,1,Sandwich - Brisket,Fries,
4/30/20 19:19,11087,2,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/30/20 19:20,11088,1,Large Platter - Pulled Pork,Baked Beans,Green Beans
4/30/20 19:20,11088,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:20,11088,3,Sandwich - Pulled Pork,Fries,
4/30/20 19:20,11088,4,Small Platter - Ribs,Baked Beans,
4/30/20 19:20,11088,5,Large Platter - Ribs,Fries,Baked Beans
4/30/20 19:20,11088,6,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/30/20 19:20,11089,1,Large Platter - Pulled Pork,Mac and Cheese,Fries
4/30/20 19:21,11090,1,Large Platter - Pulled Pork,Fries,Mac and Cheese
4/30/20 19:22,11091,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 19:22,11091,2,Sandwich - Pulled Pork,Baked Beans,
4/30/20 19:25,11092,1,Sandwich - Brisket,Fries,
4/30/20 19:25,11092,2,Sandwich - Pulled Pork,Fries,
4/30/20 19:26,11093,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 19:26,11093,2,Sandwich - Brisket,Fries,
4/30/20 19:26,11094,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:27,11095,1,Small Platter - Brisket,Fries,
4/30/20 19:30,11096,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:31,11097,1,Large Platter - Brisket,Baked Beans,Fries
4/30/20 19:31,11097,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:31,11098,1,Sandwich - Brisket,Fries,
4/30/20 19:32,11099,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:32,11099,2,Large Platter - Ribs,Mac and Cheese,Mac and Cheese
4/30/20 19:32,11100,1,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/30/20 19:32,11101,1,Large Platter - Ribs,Mac and Cheese,Baked Beans
4/30/20 19:32,11101,2,Sandwich - Pulled Pork,Fries,
4/30/20 19:32,11101,3,Sandwich - Brisket,Mac and Cheese,
4/30/20 19:33,11102,1,Small Platter - Pulled Pork,Green Beans,
4/30/20 19:33,11102,2,Large Platter - Pulled Pork,Mac and Cheese,Green Beans
4/30/20 19:33,11103,1,Large Platter - Pulled Pork,Baked Beans,Fries
4/30/20 19:33,11103,2,Large Platter - Pulled Pork,Baked Beans,Baked Beans
4/30/20 19:33,11103,3,Large Platter - Pulled Pork,Green Beans,Mac and Cheese
4/30/20 19:33,11103,4,Small Platter - Brisket,Mac and Cheese,
4/30/20 19:33,11103,5,Sandwich - Pulled Pork,Fries,
4/30/20 19:33,11103,6,Large Platter - Ribs,Mac and Cheese,Green Beans
4/30/20 19:33,11104,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:33,11104,2,Large Platter - Brisket,Fries,Green Beans
4/30/20 19:34,11105,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:34,11105,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:34,11105,3,Large Platter - Pulled Pork,Green Beans,Baked Beans
4/30/20 19:34,11105,4,Small Platter - Brisket,Fries,
4/30/20 19:34,11105,5,Sandwich - Brisket,Fries,
4/30/20 19:34,11105,6,Small Platter - Pulled Pork,Baked Beans,
4/30/20 19:37,11106,1,Large Platter - Brisket,Baked Beans,Green Beans
4/30/20 19:37,11106,2,Sandwich - Pulled Pork,Fries,
4/30/20 19:37,11106,3,Sandwich - Pulled Pork,Fries,
4/30/20 19:37,11107,1,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:39,11108,1,Sandwich - Brisket,Fries,
4/30/20 19:39,11108,2,Small Platter - Ribs,Green Beans,
4/30/20 19:40,11109,1,Sandwich - Pulled Pork,Mac and Cheese,
4/30/20 19:40,11109,2,Sandwich - Brisket,Fries,
4/30/20 19:40,11110,1,Small Platter - Pulled Pork,Fries,
4/30/20 19:40,11110,2,Small Platter - Brisket,Green Beans,
4/30/20 19:40,11110,3,Sandwich - Pulled Pork,Fries,
4/30/20 19:40,11110,4,Large Platter - Pulled Pork,Baked Beans,Mac and Cheese
4/30/20 19:40,11111,1,Sandwich - Pulled Pork,Fries,
4/30/20 19:40,11111,2,Small Platter - Pulled Pork,Green Beans,
4/30/20 19:40,11111,3,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/30/20 19:40,11111,4,Small Platter - Brisket,Mac and Cheese,
4/30/20 19:40,11111,5,Sandwich - Brisket,Fries,
4/30/20 19:40,11111,6,Sandwich - Brisket,Fries,
4/30/20 19:42,11112,1,Small Platter - Pulled Pork,Green Beans,
4/30/20 19:42,11112,2,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:42,11112,3,Small Platter - Pulled Pork,Mac and Cheese,
4/30/20 19:42,11113,1,Large Platter - Ribs,Green Beans,Green Beans
4/30/20 19:42,11113,2,Large Platter - Pulled Pork,Green Beans,Green Beans
4/30/20 19:42,11114,1,Sandwich - Brisket,Fries,
4/30/20 19:43,11115,1,Large Platter - Pulled Pork,Mac and Cheese,Mac and Cheese
4/30/20 19:43,11115,2,Small Platter - Brisket,Fries,
4/30/20 19:43,11116,1,Small Platter - Ribs,Mac and Cheese,
4/30/20 19:44,11117,1,Small Platter - Brisket,Mac and Cheese,
4/30/20 19:44,11117,2,Small Platter - Ribs,Fries,
